Date,Symbol,Open,High,Low,Close,VWAP,Volume,Turnover
01-04-2011,ITC,182.05,184.95,181.4,182.5,183.08,11065471,2.02582E+14
04-04-2011,ITC,183.45,185,182.8,184.85,184.34,6449143,1.18887E+14
05-04-2011,ITC,184.75,185.7,183.25,184.2,184.23,5453305,1.00466E+14
06-04-2011,ITC,183.35,184.65,180.8,182.95,182.71,3628428,6.62952E+13
07-04-2011,ITC,183,183.5,181.35,182.55,182.39,3745089,6.83062E+13
08-04-2011,ITC,182.9,185.5,181.85,183.75,183.71,6901328,1.26784E+14
11-04-2011,ITC,184.1,188,183.65,185,185.53,8241935,1.52915E+14
13-04-2011,ITC,185,191.3,183.75,190.1,187.34,10478570,1.96305E+14
15-04-2011,ITC,190.1,192.65,188.65,191.5,190.53,11102959,2.11541E+14
18-04-2011,ITC,191.65,194.75,187.5,190.2,190.44,8753906,1.66712E+14
19-04-2011,ITC,189,191,186.9,187.5,188.5,7986627,1.50551E+14
20-04-2011,ITC,188.75,191.3,187.5,190.6,189.43,5679295,1.07583E+14
21-04-2011,ITC,192.95,192.95,189.5,190.15,190.73,9487361,1.80955E+14
25-04-2011,ITC,190,192.7,189.75,190.25,191.42,2856751,5.46845E+13
26-04-2011,ITC,190.55,192.4,185.1,191.65,188.25,7802065,1.46873E+14
27-04-2011,ITC,192,194,191.25,193.65,192.65,5521386,1.06368E+14
28-04-2011,ITC,194.3,194.8,191.05,191.85,192.55,8045005,1.54903E+14
29-04-2011,ITC,190.35,194.8,190.35,192.35,192.74,10338560,1.99266E+14
02-05-2011,ITC,193,194,190.5,191.15,191.8,5177704,9.93063E+13
03-05-2011,ITC,190.5,191,185.65,186.85,187.86,5150840,9.67633E+13
04-05-2011,ITC,187.8,188.3,183.5,186.8,186.22,5481309,1.02073E+14
05-05-2011,ITC,187,187.4,181.65,182.5,184.13,6054850,1.11488E+14
06-05-2011,ITC,183,184,177.55,183.6,181.45,7017587,1.27333E+14
09-05-2011,ITC,183.95,186.8,182.1,184.45,184.45,5601444,1.03321E+14
10-05-2011,ITC,185,188.5,184.35,185.6,186.75,4096120,7.64961E+13
11-05-2011,ITC,185.6,186.75,184.4,186.35,185.85,2112486,3.92612E+13
12-05-2011,ITC,185.35,187.75,183.4,183.8,185.4,2789286,5.17137E+13
13-05-2011,ITC,183.75,191.9,182.45,189,189.28,7068209,1.3379E+14
16-05-2011,ITC,190,190.7,185.55,186.1,186.78,7697214,1.43772E+14
17-05-2011,ITC,186.5,190,185.7,187.85,188.59,5823047,1.09814E+14
18-05-2011,ITC,187.8,190.6,187.8,188.95,188.96,4518100,8.53733E+13
19-05-2011,ITC,190.1,191.8,188.15,189.05,190.39,7886646,1.50153E+14
20-05-2011,ITC,190.45,191.5,183.75,186.55,188.56,26209592,4.942E+14
23-05-2011,ITC,186.95,190.7,186.2,190.2,189.45,9143101,1.73216E+14
24-05-2011,ITC,190.65,190.9,186.2,186.95,188.23,5954668,1.12082E+14
25-05-2011,ITC,186.65,189.75,185.35,189.1,187.37,6440432,1.20677E+14
26-05-2011,ITC,189,189,186,187,187.24,9888954,1.85163E+14
27-05-2011,ITC,187.5,189.8,187.35,188.95,188.92,6093051,1.15111E+14
30-05-2011,ITC,188.95,189.6,186.35,187.6,187.59,5949820,1.11615E+14
31-05-2011,ITC,188,193.85,188,193.35,192.67,9111688,1.75552E+14
01-06-2011,ITC,195,195,192.5,193.85,193.69,5582213,1.08121E+14
02-06-2011,ITC,192.75,197.9,192.4,195.3,195.77,7064837,1.38311E+14
03-06-2011,ITC,195.3,196.95,193,193.45,194.46,3850157,7.48691E+13
06-06-2011,ITC,193.5,194.5,191.25,192.8,192.77,2928508,5.64526E+13
07-06-2011,ITC,192,194.4,191.5,193.55,193.1,2116797,4.08761E+13
08-06-2011,ITC,193.5,196.35,193,194.95,195.15,6050391,1.18072E+14
09-06-2011,ITC,194.5,195.75,193.25,195,194.56,3919661,7.62626E+13
10-06-2011,ITC,191.5,193.3,190.5,191.65,191.89,8849905,1.69823E+14
13-06-2011,ITC,191.3,192.35,189.95,190.9,191.35,4070609,7.789E+13
14-06-2011,ITC,190.9,194.4,190.9,193.85,192.98,4116388,7.94371E+13
15-06-2011,ITC,193.95,195.15,193.05,194.15,194.17,5411253,1.05069E+14
16-06-2011,ITC,194.5,195.3,193,194,194.24,4458012,8.65932E+13
17-06-2011,ITC,194.1,195.8,191.3,191.75,193.31,4918104,9.50706E+13
20-06-2011,ITC,192.9,192.9,184.3,186.45,188.51,8151059,1.53654E+14
21-06-2011,ITC,187.5,188.9,184.25,184.85,186.76,4537795,8.47484E+13
22-06-2011,ITC,185.4,186.75,182,185.2,184.49,5940702,1.09597E+14
23-06-2011,ITC,185.6,191.75,184.35,191.45,189.57,7714517,1.46247E+14
24-06-2011,ITC,191.75,196.5,191.75,195.1,194.21,11121836,2.15993E+14
27-06-2011,ITC,193.1,195.8,192.5,193.6,194.1,6264268,1.21589E+14
28-06-2011,ITC,194.2,194.45,190.5,193.85,192.31,4452306,8.5621E+13
29-06-2011,ITC,194.25,199.95,194.25,199.55,197.85,7674511,1.51839E+14
30-06-2011,ITC,199.65,204,199.55,202.95,201.72,11635720,2.34715E+14
01-07-2011,ITC,206.5,206.5,200.1,201.55,203.09,7228489,1.46801E+14
04-07-2011,ITC,203.1,204.1,198.25,198.75,200.09,5927595,1.18606E+14
05-07-2011,ITC,199.85,199.85,195.25,195.65,196.6,8333419,1.63832E+14
06-07-2011,ITC,195.5,197.65,194.3,196.7,195.94,6024480,1.18046E+14
07-07-2011,ITC,197.1,203.95,197.1,203.4,200.29,8000123,1.60236E+14
08-07-2011,ITC,203.75,205.1,199.65,200.55,202.31,6489098,1.31279E+14
11-07-2011,ITC,200.85,203.8,200.5,202.6,202.68,4637514,9.39953E+13
12-07-2011,ITC,201.5,205,200.25,201.65,203.06,5459728,1.10867E+14
13-07-2011,ITC,201.9,205,201.9,204,203.72,6540552,1.33243E+14
14-07-2011,ITC,203.95,205,200.35,203,202.65,8487469,1.72001E+14
15-07-2011,ITC,202.55,203.6,201.05,201.75,202.02,2815675,5.68829E+13
18-07-2011,ITC,202.5,202.9,200.65,201.65,201.87,1959166,3.95495E+13
19-07-2011,ITC,202.5,204.95,201.6,204.1,203.61,4087975,8.32338E+13
20-07-2011,ITC,204,207.35,203.5,205.75,205.99,8409884,1.73238E+14
21-07-2011,ITC,204.5,207.8,204.5,207.1,207.1,4932724,1.02157E+14
22-07-2011,ITC,208.5,209.2,206.6,207.4,208.04,9159652,1.90554E+14
25-07-2011,ITC,207,207.3,203.15,205.4,204.81,9312170,1.90719E+14
26-07-2011,ITC,205,206.65,199.65,200.9,202.26,6321844,1.27864E+14
27-07-2011,ITC,202.25,202.45,198.55,200.9,200.61,5153621,1.03388E+14
28-07-2011,ITC,198.35,207,198.35,206.25,204.68,16270594,3.33027E+14
29-07-2011,ITC,205.5,211.25,205.25,208.35,208.89,13288551,2.77588E+14
01-08-2011,ITC,210,211.25,208.1,208.9,209.13,7104094,1.48571E+14
02-08-2011,ITC,207.7,208.35,202.85,204.75,205.13,7645467,1.56835E+14
03-08-2011,ITC,203.35,208.2,202.65,206.85,206.29,6657936,1.37347E+14
04-08-2011,ITC,204.9,206.75,199.2,199.95,202.98,10501999,2.13174E+14
05-08-2011,ITC,195,198,190.5,196.4,194.86,13424736,2.61589E+14
08-08-2011,ITC,193.9,197.8,189.65,195,194.89,9002509,1.75446E+14
09-08-2011,ITC,190.25,202.1,190.1,199.75,197.61,19202643,3.79464E+14
10-08-2011,ITC,202,202.85,196,197.1,199.07,9274996,1.84641E+14
11-08-2011,ITC,196,200,195.55,198.75,199.01,6364553,1.26663E+14
12-08-2011,ITC,199.7,200.95,195.5,198,198.43,8213040,1.62967E+14
16-08-2011,ITC,201.25,201.95,198,200.5,199.84,6498252,1.29858E+14
17-08-2011,ITC,200,205,199.5,204.25,203.83,9695022,1.97615E+14
18-08-2011,ITC,204.5,206,202.75,203.85,204.45,7169975,1.46587E+14
19-08-2011,ITC,202,204.75,198.15,199.2,201.58,12977760,2.61605E+14
22-08-2011,ITC,198.3,202.8,196.55,202,200.3,6102639,1.22237E+14
23-08-2011,ITC,202,204.2,199,203.2,201.08,11882633,2.38939E+14
24-08-2011,ITC,202.85,204.3,199.3,201.95,201.9,4978708,1.00521E+14
25-08-2011,ITC,202.15,203.8,201,202.35,202.34,8607605,1.74166E+14
26-08-2011,ITC,202.9,203.2,194.75,196.85,198.53,6212302,1.23335E+14
29-08-2011,ITC,198,203,195,201.95,199.84,7913001,1.58136E+14
30-08-2011,ITC,204,204,199,200,200.7,6993560,1.4036E+14
02-09-2011,ITC,206,206.5,196.65,203.25,202.35,12873770,2.60501E+14
05-09-2011,ITC,203,203.85,200.2,202.75,201.95,8134559,1.64279E+14
06-09-2011,ITC,202,203.35,200.3,202.8,201.9,8105606,1.63654E+14
07-09-2011,ITC,203,203.55,199.5,200.05,200.93,7186851,1.44403E+14
08-09-2011,ITC,200.35,201.55,198.1,199.15,199.32,4697198,9.36227E+13
09-09-2011,ITC,199.7,200.75,196.5,197.65,198.28,8053638,1.59686E+14
12-09-2011,ITC,196.2,198.25,194.7,196.2,195.98,5085621,9.96683E+13
13-09-2011,ITC,196.65,199.45,195.7,197.05,197.56,5227576,1.03276E+14
14-09-2011,ITC,197.4,200,194.1,199.45,197.15,5270088,1.03898E+14
15-09-2011,ITC,201.85,201.85,196.05,199.4,198.28,5202587,1.03158E+14
16-09-2011,ITC,200,200.85,197.35,197.95,198.7,8977302,1.78378E+14
19-09-2011,ITC,198,198.2,194.85,195.35,195.84,4952996,9.69973E+13
20-09-2011,ITC,195.8,199.2,195.2,198.5,197.3,5466072,1.07844E+14
21-09-2011,ITC,198.95,199.65,196.55,197.6,197.74,2925874,5.78565E+13
22-09-2011,ITC,196.35,196.8,190.05,190.95,192.96,7567956,1.46034E+14
23-09-2011,ITC,190.1,194.4,189.05,191.65,191.47,8347260,1.59824E+14
26-09-2011,ITC,192.9,192.9,185,188.5,188.19,6475192,1.21853E+14
27-09-2011,ITC,190,193.95,189.75,193.45,192.19,6300232,1.21084E+14
28-09-2011,ITC,193.9,197.5,192.75,197.1,195.12,13051348,2.54655E+14
29-09-2011,ITC,195.75,202.95,195.75,202.25,200.16,12124695,2.42689E+14
30-09-2011,ITC,202,202,197.15,198,199.12,6871774,1.36829E+14
03-10-2011,ITC,195.3,197.1,193.35,194.35,194.64,5126890,9.97922E+13
04-10-2011,ITC,193.75,195.2,188.6,191.65,192.65,12250236,2.36002E+14
05-10-2011,ITC,192.1,197.4,192.1,194.1,195.08,12678478,2.47332E+14
07-10-2011,ITC,197.75,200.25,194,199.15,198.5,22819406,4.52956E+14
10-10-2011,ITC,198,201.4,197.55,200.1,199.94,6958449,1.39126E+14
11-10-2011,ITC,201.5,202.4,199.15,199.55,200.65,5038553,1.01101E+14
12-10-2011,ITC,200,204.5,199.6,204,202.72,6456444,1.30887E+14
13-10-2011,ITC,202.5,205.4,201.05,201.9,202.89,4071514,8.26074E+13
14-10-2011,ITC,201.35,205.9,201.35,205.2,204.39,5726529,1.17043E+14
17-10-2011,ITC,204.65,206.2,203.5,205.75,205.34,4572075,9.38838E+13
18-10-2011,ITC,204.35,205.8,203.1,204.25,204.27,2837956,5.79722E+13
19-10-2011,ITC,205.2,207.75,203.8,207.1,205.9,4596436,9.46394E+13
20-10-2011,ITC,205.75,206.5,204.15,205.05,204.94,5179615,1.06153E+14
21-10-2011,ITC,205.75,206.65,203.35,204,205.21,5739319,1.17778E+14
24-10-2011,ITC,204,208,204,206.95,206.63,9255280,1.91246E+14
25-10-2011,ITC,207.9,213,206,211.05,209.28,11489544,2.40453E+14
26-10-2011,ITC,212,213.2,210.85,212.2,212.26,1680808,3.56776E+13
28-10-2011,ITC,214.7,216.2,212.9,215.5,214.46,12172416,2.61047E+14
31-10-2011,ITC,215.35,215.5,211.8,213.15,213.5,6628295,1.41515E+14
01-11-2011,ITC,211.5,212.5,207.7,208.3,209.51,10632810,2.22767E+14
02-11-2011,ITC,208,210.9,207.5,209.35,209.26,5064388,1.05976E+14
03-11-2011,ITC,208.35,210.8,208,210.2,209.25,4285172,8.96679E+13
04-11-2011,ITC,211.25,211.75,209.8,210.35,210.42,4755556,1.00064E+14
08-11-2011,ITC,210.1,212.1,208.5,210.8,210.31,4773131,1.00383E+14
09-11-2011,ITC,210.65,214.5,210,212,212.11,7397499,1.56908E+14
11-11-2011,ITC,211.6,215,210.35,212.65,213.09,7112891,1.51569E+14
14-11-2011,ITC,213.35,215.3,210.65,211.5,213.1,4980933,1.06144E+14
15-11-2011,ITC,210.8,213.65,209.75,210.65,211.33,5177991,1.09425E+14
16-11-2011,ITC,210,213.9,208.25,212.6,211.1,5681374,1.19936E+14
17-11-2011,ITC,212.25,212.25,206.1,207.75,209.39,5493817,1.15035E+14
18-11-2011,ITC,206.25,207.4,200.1,201.8,202.5,8037347,1.6276E+14
21-11-2011,ITC,200.65,202.2,198.1,199.45,200.32,9639606,1.93097E+14
22-11-2011,ITC,202.35,202.65,195.2,196.2,198.39,9206715,1.8265E+14
23-11-2011,ITC,196.2,196.2,189.3,193.3,192.64,8951160,1.72435E+14
24-11-2011,ITC,193.45,195.9,189.65,192.3,192.11,10922165,2.09831E+14
25-11-2011,ITC,191.8,193.4,191.4,192.25,192.42,5310368,1.02181E+14
28-11-2011,ITC,194.95,198.75,193.15,196.45,196.88,4584344,9.02555E+13
29-11-2011,ITC,197.5,198.4,195.5,197.9,196.97,6359530,1.25266E+14
30-11-2011,ITC,197.05,201.5,196.35,200.7,199.01,10228066,2.03546E+14
01-12-2011,ITC,204,205.9,203.2,203.65,204.47,6568463,1.34302E+14
02-12-2011,ITC,203.55,207,202.5,206.5,205.16,4895968,1.00445E+14
05-12-2011,ITC,206,207.6,202.65,204.15,204.14,3883198,7.92698E+13
07-12-2011,ITC,205,208,203.55,204.95,206.01,7551668,1.5557E+14
08-12-2011,ITC,204.95,206.2,197.5,199,202.31,6767541,1.36917E+14
09-12-2011,ITC,197.1,198.6,194.7,197.15,196.8,5583387,1.09884E+14
12-12-2011,ITC,198.85,199.35,194.8,196,197.02,6771532,1.33414E+14
13-12-2011,ITC,195.5,198,195.05,197.35,196.23,4924999,9.66427E+13
14-12-2011,ITC,197.35,201.5,197,199.85,199.57,10786330,2.15261E+14
15-12-2011,ITC,199,201.5,197.45,199.6,199.45,9704156,1.93545E+14
16-12-2011,ITC,199.05,203.35,194,195.8,199.62,6701633,1.33779E+14
19-12-2011,ITC,194.7,198,192.3,197.5,195.51,7277520,1.42282E+14
20-12-2011,ITC,199,200.75,198.15,199.4,199.8,8652581,1.72881E+14
21-12-2011,ITC,201.3,202.95,199.55,202.25,200.85,6973913,1.40071E+14
22-12-2011,ITC,200.9,204,200.5,203.75,203.3,6294512,1.27965E+14
23-12-2011,ITC,204.4,205,202.25,204,203.68,5517744,1.12387E+14
26-12-2011,ITC,203.4,205.85,202.8,204.95,204.96,3847514,7.88581E+13
27-12-2011,ITC,204.9,206,202.3,205.05,204.65,4659202,9.53493E+13
28-12-2011,ITC,205.6,205.7,201.5,202.05,202.68,3133062,6.35022E+13
29-12-2011,ITC,201.25,203.4,200,200.7,201.73,6464160,1.30404E+14
30-12-2011,ITC,200.65,203,200.25,201.3,201.74,2311607,4.6635E+13
02-01-2012,ITC,201.85,201.85,197.9,198.65,199.56,1907226,3.8061E+13
03-01-2012,ITC,199.85,201.55,199.3,200.35,200.63,4043727,8.1128E+13
04-01-2012,ITC,201.5,201.7,198.5,199.55,199.74,7916722,1.58127E+14
05-01-2012,ITC,199.05,200,197.6,199.8,198.85,7576326,1.50657E+14
06-01-2012,ITC,199.05,203.1,198.35,202.1,200.56,5858808,1.17505E+14
07-01-2012,ITC,202.5,202.5,201.45,201.65,201.81,165015,3.33019E+12
09-01-2012,ITC,201.65,202.3,199.7,202,201.16,4938828,9.93504E+13
10-01-2012,ITC,202.2,205.75,202.2,205.15,204.33,3608264,7.37283E+13
11-01-2012,ITC,205.15,205.6,202.5,203.3,203.99,5409346,1.10346E+14
12-01-2012,ITC,203,205.4,202.75,204.95,204.21,4928446,1.00642E+14
13-01-2012,ITC,204.9,207.7,204.3,207.05,205.96,7659686,1.57759E+14
16-01-2012,ITC,206.85,209.7,206.5,209.1,208.4,6266184,1.30589E+14
17-01-2012,ITC,209,210.2,206.8,208.4,208.69,6819914,1.42323E+14
18-01-2012,ITC,207.35,210.7,207,209.8,208.42,6663762,1.38883E+14
19-01-2012,ITC,210.35,211,208.25,209.2,210.04,6212887,1.30499E+14
20-01-2012,ITC,209.95,211.3,199.8,201.3,204.91,17214445,3.52745E+14
23-01-2012,ITC,201.65,205,198.4,204.6,203.07,8841886,1.79552E+14
24-01-2012,ITC,205.1,207.25,204.2,205.95,205.82,6226383,1.2815E+14
25-01-2012,ITC,206.5,207,204.75,206.05,205.99,6942848,1.43013E+14
27-01-2012,ITC,207.5,207.5,199.7,201.8,203.4,10222210,2.07916E+14
30-01-2012,ITC,202,203.65,199.65,200.85,200.89,8274991,1.66234E+14
31-01-2012,ITC,202.9,204.8,201.3,203.95,203.6,7740553,1.57598E+14
01-02-2012,ITC,203.35,203.4,200.3,201.6,201.29,5807833,1.16907E+14
02-02-2012,ITC,202.05,202.25,198.4,199.05,199.91,7334867,1.46632E+14
03-02-2012,ITC,199,201.25,197,200.65,198.72,8618287,1.71262E+14
06-02-2012,ITC,202,202.9,200.25,202.4,201.62,7062320,1.42392E+14
07-02-2012,ITC,204.4,205.9,202.1,205.55,204.63,8022551,1.64169E+14
08-02-2012,ITC,205.95,207.45,202,204.45,204.29,7568941,1.54629E+14
09-02-2012,ITC,203.55,204.9,202,203.9,203.08,5069955,1.02961E+14
10-02-2012,ITC,203.85,204.8,202,203.8,203.37,6842829,1.39159E+14
13-02-2012,ITC,203.8,204.75,202.15,202.8,203.23,4725635,9.60388E+13
14-02-2012,ITC,202.6,203.7,202,202.55,202.67,4253995,8.62178E+13
15-02-2012,ITC,203.1,204,202.1,203.15,203.19,10361166,2.10531E+14
16-02-2012,ITC,203.5,204.6,202.1,203.95,203.61,9189449,1.87109E+14
17-02-2012,ITC,204.15,205.9,203.1,205.45,204.58,11001504,2.25072E+14
21-02-2012,ITC,205.45,208.7,205.45,207.4,207.4,10273757,2.13079E+14
22-02-2012,ITC,207,209.4,206.1,208.55,208.25,8611052,1.79325E+14
23-02-2012,ITC,208.85,210.1,205.65,208.6,209.12,10898786,2.27912E+14
24-02-2012,ITC,208.6,210.95,208.3,209.4,209.45,6058192,1.26891E+14
27-02-2012,ITC,210,212.9,208.5,212.3,211.56,11607765,2.45568E+14
28-02-2012,ITC,212.15,213.5,210.05,210.7,211.71,8765810,1.8558E+14
29-02-2012,ITC,211,213,206.65,207.65,210.05,8858532,1.86076E+14
01-03-2012,ITC,207.6,209.9,204.8,206.85,206.74,5070835,1.04833E+14
02-03-2012,ITC,207.1,207.55,203.4,205.25,205,5706546,1.16986E+14
03-03-2012,ITC,205.05,205.8,204,205,204.79,200669,4.10949E+12
05-03-2012,ITC,205.1,207.95,203.7,207,205.45,8038320,1.65144E+14
06-03-2012,ITC,206.65,211.7,205.2,210.4,209.27,10048671,2.10292E+14
07-03-2012,ITC,210,211,208.1,209.95,210.03,5248773,1.10242E+14
09-03-2012,ITC,211.15,212.75,207.55,208.25,210.02,9885548,2.0762E+14
12-03-2012,ITC,210.4,210.4,206.1,206.8,207.19,3826603,7.92826E+13
13-03-2012,ITC,207,209.5,207,209.05,208.31,5823384,1.21307E+14
14-03-2012,ITC,210,213.35,210,212.5,212.04,6543945,1.38756E+14
15-03-2012,ITC,212,213.1,207.8,208.9,209.46,10388513,2.176E+14
16-03-2012,ITC,208.25,225,208.25,216.15,216.19,43904777,9.49191E+14
19-03-2012,ITC,217,223.7,215.45,220.5,220.52,23669325,5.2196E+14
20-03-2012,ITC,220.45,224.5,219.1,223.6,222.62,10724442,2.38746E+14
21-03-2012,ITC,223.6,224.9,220.85,223.85,222.9,10739660,2.39388E+14
22-03-2012,ITC,223.7,226.7,218.15,219.7,223.51,11018175,2.46267E+14
23-03-2012,ITC,221.4,224.75,219.75,222.45,222.91,7854104,1.75076E+14
26-03-2012,ITC,223,224.3,221,222.7,222.51,6889026,1.53285E+14
27-03-2012,ITC,223.85,227.25,222,226.05,224.27,7574034,1.69865E+14
28-03-2012,ITC,226,227.9,224.6,226.8,226.53,5893088,1.33498E+14
29-03-2012,ITC,224,227.35,221.75,224.55,223.91,11150899,2.49676E+14
30-03-2012,ITC,224.6,227.85,224.45,226.9,226.49,9142238,2.0706E+14
02-04-2012,ITC,227.4,228.35,225.65,226.95,226.87,9730938,2.20761E+14
03-04-2012,ITC,228.15,228.35,226.55,227.1,227.26,5878860,1.33602E+14
04-04-2012,ITC,226.5,228.9,225.6,227.4,227.01,4768324,1.08248E+14
09-04-2012,ITC,225.6,227.05,223.25,224.05,225.41,3459734,7.79855E+13
10-04-2012,ITC,224.2,230,223.25,229.35,227.74,5486262,1.24945E+14
11-04-2012,ITC,228.9,230.1,226.4,229.75,228.53,6314618,1.44311E+14
12-04-2012,ITC,228.65,235,228.65,234.75,233.14,13035281,3.03908E+14
13-04-2012,ITC,234.75,240.85,232.8,236.25,236.52,9700711,2.29437E+14
16-04-2012,ITC,235.75,242,234.65,241.05,239.7,3966776,9.50826E+13
17-04-2012,ITC,245.6,247.5,239.55,246.2,243.81,5438647,1.32599E+14
18-04-2012,ITC,246.3,248.05,240.7,241.75,243.12,8680740,2.11047E+14
19-04-2012,ITC,242.7,244.8,238.75,244.05,241.99,6366771,1.54066E+14
20-04-2012,ITC,243.6,247.4,242.65,245.2,244.9,4222144,1.03399E+14
23-04-2012,ITC,245.5,247.7,244.05,244.75,245.13,6591577,1.61576E+14
24-04-2012,ITC,245.15,245.75,237.85,245.05,243.27,6259594,1.52278E+14
25-04-2012,ITC,245.4,246.8,242.55,245.95,245.08,4195082,1.02815E+14
26-04-2012,ITC,246.4,249.9,244.5,249.05,247.61,7036330,1.74229E+14
27-04-2012,ITC,248.7,252.85,244.95,245.8,248.55,6188196,1.53807E+14
28-04-2012,ITC,246.95,247.75,246.5,246.9,247.11,100455,2.4823E+12
30-04-2012,ITC,248,249.3,245.1,245.5,246.5,3186520,7.85489E+13
02-05-2012,ITC,245.55,247.85,243.5,244.6,245.77,4783847,1.17574E+14
03-05-2012,ITC,245.4,245.95,241,241.7,242.93,3768087,9.15364E+13
04-05-2012,ITC,241.4,244.95,237.35,238.15,240,6393528,1.53444E+14
07-05-2012,ITC,235,239,233.35,236.35,235.26,5053478,1.18887E+14
08-05-2012,ITC,237,241.9,223.85,226.9,231.38,11351753,2.62651E+14
09-05-2012,ITC,230,241,227.1,239.9,236.97,13316581,3.15561E+14
10-05-2012,ITC,241.4,243.4,236.35,239.25,239.84,6516503,1.56292E+14
11-05-2012,ITC,237.7,238.2,231.35,234.25,234.06,5214383,1.22048E+14
14-05-2012,ITC,234,236,232,234.5,234.34,3316949,7.77287E+13
15-05-2012,ITC,232.5,235.6,230.1,230.85,232.44,5076912,1.18009E+14
16-05-2012,ITC,229,231,226.4,227.3,227.5,5100247,1.16032E+14
17-05-2012,ITC,229,236.65,229,234.75,234.3,10132389,2.37401E+14
18-05-2012,ITC,232.25,241,230,239.55,234.49,8376408,1.96415E+14
21-05-2012,ITC,239.65,240.95,234,234.85,237.32,4147271,9.84213E+13
22-05-2012,ITC,237.3,239.2,230.1,232.75,234.96,6833783,1.60569E+14
23-05-2012,ITC,231.05,233,230,231.7,231.42,4361984,1.00946E+14
24-05-2012,ITC,231.7,234.7,231,233.35,233,5786777,1.3483E+14
25-05-2012,ITC,233,236,230.8,231.85,233.28,9135830,2.13123E+14
28-05-2012,ITC,233,236,232.1,235.05,234.13,3536502,8.28014E+13
29-05-2012,ITC,235.75,235.95,230,230.9,232.31,5275557,1.22554E+14
30-05-2012,ITC,230.9,234.35,230.5,231.9,232.97,5435779,1.26639E+14
31-05-2012,ITC,229.2,232.5,227.5,229.35,230.01,20579899,4.73361E+14
01-06-2012,ITC,228.9,234.7,228.9,233.85,232.88,6754409,1.57295E+14
04-06-2012,ITC,232.4,234.25,229.35,230.1,230.86,4022984,9.28765E+13
05-06-2012,ITC,230.75,232.7,225,225.9,228.14,5072006,1.15711E+14
06-06-2012,ITC,225.9,237,225.9,234.55,234.22,10266138,2.40451E+14
07-06-2012,ITC,235.6,239.3,232.6,236.35,235.01,6597661,1.55055E+14
08-06-2012,ITC,236.75,241.3,234.75,239.2,236.74,4720584,1.11753E+14
11-06-2012,ITC,237.8,241,236.5,239.75,239.68,3310194,7.93404E+13
12-06-2012,ITC,237.15,244.25,235.55,243.05,240.23,4341850,1.04303E+14
13-06-2012,ITC,242.35,244.9,242.15,244.05,243.63,3729201,9.08547E+13
14-06-2012,ITC,243.05,248.65,243.05,244.7,246.28,5868434,1.44529E+14
15-06-2012,ITC,244.95,248.8,244,248,246.74,6962696,1.71797E+14
18-06-2012,ITC,247.5,250,242.5,243.2,245.4,3409362,8.36642E+13
19-06-2012,ITC,242.7,250,242.7,249.4,248.7,6222137,1.54742E+14
20-06-2012,ITC,249.4,249.65,244.85,246.05,246.82,4184010,1.0327E+14
21-06-2012,ITC,245.6,252,245.5,251.4,249.48,4643149,1.15838E+14
22-06-2012,ITC,250,253,246.75,250.5,249.91,2632991,6.58003E+13
25-06-2012,ITC,250,253.9,249.1,250.05,251.7,3491733,8.78873E+13
26-06-2012,ITC,249.35,249.85,246.3,247.05,247.98,4086689,1.01341E+14
27-06-2012,ITC,248.3,249.6,247.25,247.8,248.46,3367526,8.36684E+13
28-06-2012,ITC,248,252.7,247.15,251.3,250.57,8441909,2.11529E+14
29-06-2012,ITC,251.65,260,251.65,258.9,258.32,9116860,2.35502E+14
02-07-2012,ITC,259.15,260.4,247.45,250.05,254.27,9828658,2.49912E+14
03-07-2012,ITC,250,250.25,245.45,246.5,247.84,10050841,2.491E+14
04-07-2012,ITC,248.8,248.9,244.5,246.15,245.76,5702745,1.40151E+14
05-07-2012,ITC,247,251,246.3,250.6,249.37,3746049,9.34166E+13
06-07-2012,ITC,251,253.5,248.7,252.75,251.87,4607010,1.16038E+14
09-07-2012,ITC,250.65,254.9,250.5,251.65,252.56,4455308,1.12522E+14
10-07-2012,ITC,251.75,259.2,249.1,258.4,254.85,6037205,1.53861E+14
11-07-2012,ITC,256.85,257.8,252.7,253.3,254.5,4905913,1.24855E+14
12-07-2012,ITC,253.5,256.8,251.15,251.7,252.78,3173065,8.02078E+13
13-07-2012,ITC,251.35,254.45,250.35,253.55,252.18,2332777,5.8828E+13
16-07-2012,ITC,252.7,254.6,250.95,252.05,253.36,1700430,4.30818E+13
17-07-2012,ITC,253.45,256,252.7,255.5,254.64,3134623,7.98198E+13
18-07-2012,ITC,256.4,256.7,253.75,254.95,254.93,3299169,8.4106E+13
19-07-2012,ITC,254.6,256.05,252.7,254.1,253.85,2952452,7.49473E+13
20-07-2012,ITC,252.9,254.95,252.3,252.85,253.21,1897773,4.8053E+13
23-07-2012,ITC,251.4,251.6,248.55,249.55,250.08,2564581,6.41346E+13
24-07-2012,ITC,250.75,252.4,248.6,250.3,250.61,3523594,8.83042E+13
25-07-2012,ITC,250.5,255.3,248.5,254.75,252.09,5294792,1.33478E+14
26-07-2012,ITC,255.8,257,248.1,249.45,252.21,14053507,3.54443E+14
27-07-2012,ITC,254.65,255.6,251.8,254.95,253.79,6425121,1.63065E+14
30-07-2012,ITC,255.85,258.8,254.5,258.2,256.82,5424570,1.39312E+14
31-07-2012,ITC,258.5,260.8,255.65,258.15,259.08,5853043,1.51642E+14
